date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asparagus,Atemoya,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Iceberg Lettuce,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2018-01-01,6,45,2,5,4,4,17,2,47,17,28,12,4,4,0,6,26,34,4,8,0,20,3,22,15,11,5,9,8,0,9,13,17,20,3,19,4,0,0,4,12,27,0,11,18,15,4,4,20,0,0,5,7,50,0,5,2,3,2,50,3,3,19,19,10,53,3,0,4,0,0,26,16,8,2,3,10,6,11,30,13,9,14,0,6,17,42,8,4,3,22,0,0,8,22,18,3,6,11,6,7,7,32,16,21,10,10,33,0,14,0,30,7,0,6,27,0,0,2,10
2018-02-01,7,49,2,6,7,5,22,2,51,14,25,14,9,7,6,25,34,22,7,9,0,29,2,13,10,17,6,7,5,0,0,22,8,20,4,23,0,3,36,3,5,33,0,10,18,9,0,11,24,0,14,4,11,20,7,3,4,2,7,54,2,2,10,20,16,0,4,56,12,12,0,14,19,6,0,4,12,3,7,22,10,10,11,0,3,8,34,0,10,0,24,0,0,9,20,10,0,0,14,0,8,15,29,17,20,8,5,38,0,7,0,34,15,0,5,26,31,0,2,16
2018-03-01,9,42,3,4,7,6,18,2,48,6,23,11,5,3,6,11,26,33,3,6,0,9,3,23,10,18,6,5,4,0,0,20,5,28,8,19,6,0,0,3,9,27,0,6,20,9,0,10,20,0,4,7,7,38,0,0,6,2,2,64,3,2,17,9,18,0,4,39,11,0,3,11,13,6,2,6,15,5,5,17,8,0,12,0,4,9,33,9,6,1,20,5,0,25,20,9,2,0,21,6,4,7,22,19,16,8,5,43,0,14,0,33,10,0,4,28,29,8,2,15
2018-04-01,7,39,2,5,5,4,29,0,45,9,24,12,6,2,12,10,30,32,4,4,0,6,3,21,11,10,3,10,2,0,0,15,5,22,5,16,3,2,67,6,13,24,0,9,23,12,0,8,15,0,9,7,14,25,0,0,6,2,2,47,2,2,13,34,14,0,2,0,6,0,0,4,10,6,0,2,19,4,3,19,9,10,12,0,5,9,28,9,5,1,13,6,8,17,15,28,2,0,18,7,4,7,32,14,21,6,5,26,0,9,0,27,13,0,3,43,30,6,0,8
2018-05-01,6,38,3,4,7,8,35,0,39,4,25,11,16,5,6,13,17,30,2,5,0,15,2,21,9,13,3,5,5,0,9,19,12,18,5,14,4,0,66,4,9,25,0,12,26,7,4,9,15,0,4,7,7,31,0,3,4,2,2,44,2,2,13,42,15,0,0,0,8,0,6,0,12,7,2,3,16,5,6,30,6,10,11,0,3,7,36,0,8,1,17,0,8,8,13,9,2,0,10,6,6,17,27,11,16,10,12,29,0,14,0,27,11,0,4,32,29,6,2,8
2018-06-01,6,44,3,4,7,4,61,2,52,6,25,7,6,4,0,9,25,29,4,6,0,11,2,18,13,12,0,3,5,0,0,16,4,19,7,19,4,0,32,4,10,22,0,8,26,9,0,9,22,0,4,6,7,34,0,0,4,2,5,42,2,2,12,13,37,0,4,25,6,21,3,8,11,5,0,0,18,5,4,22,8,0,18,0,7,8,26,0,8,0,16,0,0,0,12,9,2,6,9,0,10,7,24,13,18,7,5,26,0,0,0,24,6,35,6,28,0,0,0,7
2018-07-01,11,72,5,4,11,7,100,0,74,4,32,9,9,6,0,20,33,37,3,12,0,10,2,38,12,15,5,4,14,0,0,27,10,30,7,28,5,0,0,2,13,35,0,7,46,10,0,9,27,0,4,8,19,25,0,0,5,2,3,57,1,2,17,17,43,0,4,23,8,10,0,19,20,6,1,4,17,3,6,28,7,8,28,0,5,11,35,0,7,2,31,0,0,7,13,11,3,0,17,6,6,12,31,14,31,9,11,26,0,0,0,39,7,0,7,63,25,5,0,7
2018-08-01,6,53,3,5,8,4,46,2,57,4,32,11,7,2,0,10,23,32,3,11,0,5,3,26,10,20,3,3,5,0,0,22,15,21,5,20,3,0,29,4,11,31,0,7,27,14,0,16,26,0,8,10,9,32,0,3,3,0,1,52,2,3,30,29,38,0,4,0,9,0,8,14,17,6,1,2,17,4,5,22,6,9,14,0,7,6,35,0,10,0,34,5,7,7,15,12,2,0,19,0,6,6,28,15,27,7,7,23,0,6,0,33,9,34,7,32,0,15,2,7
2018-09-01,10,48,2,5,9,5,27,2,53,18,36,8,4,5,5,10,13,27,3,10,0,16,2,23,11,9,4,8,7,0,0,26,7,23,4,20,0,2,30,3,8,41,0,5,20,15,0,20,23,0,0,9,13,31,0,0,3,2,5,44,2,2,27,9,29,0,6,0,10,0,3,26,19,8,0,3,20,3,3,34,16,0,15,0,5,9,31,8,4,1,32,5,7,11,20,14,2,5,13,0,4,6,30,20,20,11,6,27,0,0,45,35,11,0,6,28,26,5,2,11
2018-10-01,12,44,4,5,5,4,17,3,49,4,29,9,5,4,0,15,21,14,5,7,0,10,2,20,6,13,7,3,2,0,0,20,13,22,3,20,4,0,0,4,11,29,0,7,26,7,3,14,26,0,0,9,6,26,0,0,3,4,4,52,0,0,18,84,23,0,6,0,7,0,5,8,16,4,1,2,21,4,6,15,8,8,12,29,5,7,32,7,7,0,71,5,7,11,17,11,2,5,17,6,6,0,39,16,25,7,5,30,0,12,0,34,11,0,2,24,26,10,3,21
2018-11-01,12,48,3,4,6,4,18,0,53,14,31,8,5,5,0,7,19,17,8,9,0,22,2,22,9,12,7,6,6,0,8,17,20,22,6,15,5,0,31,6,13,25,0,11,23,11,0,9,28,0,10,11,13,29,0,4,6,4,2,63,0,3,13,40,14,0,4,24,7,11,0,8,12,5,2,7,16,6,5,19,7,9,11,0,5,11,27,8,7,0,42,5,0,8,17,9,0,6,33,0,3,7,32,21,22,7,7,35,0,0,0,33,10,0,0,29,27,5,2,7
2018-12-01,6,42,2,8,5,5,11,2,42,12,25,10,8,5,6,9,14,27,3,8,0,25,2,17,10,23,4,7,8,3,8,18,9,17,5,10,3,2,32,2,13,29,0,7,26,5,0,6,19,0,0,7,7,17,0,0,2,2,5,63,2,2,25,40,27,0,2,25,7,0,3,10,10,6,2,3,13,7,9,22,10,0,13,0,7,9,40,0,5,1,22,0,0,0,22,9,2,6,18,6,3,13,30,11,17,8,5,23,0,7,0,33,5,0,2,27,0,5,3,7
