date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asian Pear,Asparagus,Atemoya,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Belgian Endive,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Boniato,Boysenberries,Broccoflower,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Casaba Melon,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Dried Plums,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Horned Melon,Iceberg Lettuce,Jerusalem Artichoke,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mandarin Oranges,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Ugli Fruit,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2017-01-01,21,45,42,87,9,39,0,94,33,84,51,91,57,7,50,48,8,67,77,26,0,0,93,15,56,0,41,28,61,10,98,79,24,26,33,7,19,62,27,56,90,25,81,29,7,21,79,17,82,6,76,59,81,49,88,69,0,48,14,61,63,19,100,7,47,35,77,87,70,27,39,14,21,89,0,12,25,7,91,13,14,37,88,81,15,55,31,31,53,79,84,38,71,8,18,61,70,33,97,9,3,8,39,37,85,46,25,14,17,45,44,10,90,16,77,21,22,92,10,42,8,60,100,17,40,68,29,29,46,15,7
2017-02-01,31,45,32,100,23,44,30,75,8,93,56,81,58,15,31,28,7,57,70,58,16,0,82,10,43,0,57,27,51,0,76,61,18,17,29,5,21,61,20,51,84,32,66,100,4,22,71,17,75,4,71,55,64,18,83,93,0,35,21,100,76,18,70,5,47,47,78,90,100,16,45,9,35,77,0,27,29,16,91,28,15,38,80,74,17,40,37,25,55,73,85,42,68,9,19,52,69,9,86,12,2,6,30,31,78,50,18,19,20,25,43,18,82,10,63,28,33,80,12,31,19,55,65,18,29,51,27,19,41,14,24
2017-03-01,30,39,43,89,21,38,13,77,18,85,44,75,60,7,41,28,9,58,77,0,14,0,77,11,36,19,49,9,47,0,84,63,16,16,27,8,21,66,14,57,60,37,92,26,8,18,79,14,80,11,89,62,52,55,84,85,0,37,14,35,53,42,61,5,44,49,79,68,65,22,36,21,29,49,0,18,16,10,88,13,20,37,86,77,8,34,76,20,48,81,78,21,83,8,23,60,66,25,96,7,2,5,27,44,74,62,15,33,21,30,48,22,78,9,46,34,19,74,7,20,8,61,60,26,13,55,33,18,9,19,9
2017-04-01,28,41,40,81,8,65,22,90,16,79,48,72,58,15,44,18,12,60,61,0,0,0,76,6,32,0,58,13,46,11,91,67,34,44,30,0,9,63,13,72,66,27,79,72,5,38,99,18,98,10,59,68,65,70,95,93,33,64,15,48,43,28,56,5,36,41,91,70,68,13,41,24,73,55,0,13,29,10,84,14,15,48,82,51,16,36,100,32,50,83,86,20,81,9,21,74,70,0,65,0,2,5,26,37,70,58,14,70,14,31,53,9,78,7,43,39,12,69,0,24,9,73,51,12,35,68,38,25,34,10,18
2017-05-01,22,36,65,67,7,91,14,99,10,82,47,82,55,7,57,38,12,84,86,0,15,0,72,4,31,0,89,22,40,11,69,67,49,33,34,10,13,77,13,84,72,26,78,38,5,42,97,16,83,11,82,73,71,40,81,83,32,53,15,42,20,33,52,15,63,40,51,82,79,10,39,16,98,54,0,25,22,19,79,13,29,41,77,54,0,23,66,44,57,86,95,14,85,13,20,81,56,13,69,7,2,4,51,73,89,64,8,64,24,25,37,23,82,5,42,51,13,78,17,23,18,90,51,18,0,81,54,23,19,9,17
2017-06-01,15,30,96,71,0,62,0,81,11,79,45,75,44,7,48,36,17,51,77,0,0,0,60,3,30,0,65,8,35,0,58,58,0,10,72,11,18,77,12,83,74,27,90,29,4,17,85,16,73,75,60,63,70,63,79,85,0,55,0,51,12,10,39,5,91,49,33,59,80,24,41,14,88,58,0,26,22,32,66,21,63,28,80,44,8,15,55,83,47,87,91,50,88,0,20,100,51,9,64,0,2,4,30,100,66,72,8,44,25,31,36,18,71,4,32,77,35,53,13,17,9,86,44,15,14,60,77,27,35,10,13
2017-07-01,13,38,100,59,8,48,14,87,13,80,53,91,74,14,45,21,45,61,61,27,15,14,70,3,33,0,78,25,36,11,60,65,17,27,86,9,30,85,14,94,61,18,85,35,4,15,86,17,73,70,56,73,85,47,68,83,33,100,15,74,10,17,45,5,92,41,33,68,78,16,40,27,56,66,0,40,21,24,73,14,75,35,85,50,8,15,68,78,52,84,97,17,86,9,47,83,55,21,72,8,2,6,20,48,68,78,10,59,33,22,47,9,76,5,38,62,13,58,0,15,15,83,45,17,0,64,79,26,20,10,19
2017-08-01,22,61,77,45,11,34,0,76,15,79,65,100,64,14,50,35,100,77,72,0,30,0,65,5,31,0,88,15,41,0,62,58,17,20,45,9,17,100,13,85,60,13,100,32,7,15,79,31,82,18,69,81,100,43,60,79,32,54,15,69,10,20,51,5,64,47,43,95,70,18,44,15,52,68,0,13,18,26,83,0,53,31,88,48,13,13,64,72,79,76,88,28,78,0,100,61,57,35,70,0,3,10,27,40,67,63,12,56,22,23,39,16,70,5,42,38,48,58,12,14,18,85,41,15,14,55,62,18,97,7,32
2017-09-01,22,81,65,63,0,33,14,74,8,76,60,87,70,7,28,32,31,48,60,0,15,0,78,5,36,0,55,35,47,0,73,51,100,13,31,4,20,86,13,65,55,20,76,27,6,26,82,54,74,7,56,68,75,17,69,76,32,42,15,56,15,27,42,5,44,40,63,96,60,16,40,25,47,57,17,13,24,15,86,20,48,34,91,47,8,24,49,46,96,70,83,20,75,26,39,65,59,23,68,0,7,26,37,39,73,58,12,40,16,24,41,6,79,6,62,31,34,66,5,22,18,75,56,13,14,46,45,23,19,13,27
2017-10-01,17,75,50,56,7,31,0,59,11,83,48,77,48,11,49,28,11,42,49,0,0,0,81,9,35,0,58,7,50,0,75,64,23,28,29,7,14,73,21,54,61,20,71,38,7,12,76,41,76,11,58,63,61,33,72,86,61,36,14,40,32,13,64,5,31,43,84,63,52,22,39,23,91,65,0,12,22,15,93,38,19,34,87,61,8,38,40,27,73,68,83,45,68,11,21,59,61,28,100,7,75,36,33,27,68,48,17,24,14,53,53,12,74,10,92,20,24,70,6,29,8,57,82,20,17,55,32,27,41,16,12
2017-11-01,19,49,33,80,18,28,27,55,7,76,41,72,54,11,47,8,10,48,55,0,0,0,67,15,40,0,45,19,49,10,77,64,32,44,32,4,17,57,27,48,63,17,83,30,10,20,72,22,88,7,66,51,69,55,62,71,0,40,14,43,78,29,51,7,47,43,90,51,54,7,39,26,26,59,16,25,25,15,90,13,10,27,80,73,11,49,39,22,58,75,70,64,92,14,17,60,60,17,71,7,7,14,48,32,87,49,18,17,20,47,58,12,71,16,79,17,30,70,4,35,0,52,71,14,13,50,27,72,23,6,9
2017-12-01,22,42,45,91,7,28,0,59,8,68,29,59,58,12,28,41,10,38,50,0,15,0,72,84,100,0,52,10,93,11,84,60,17,27,37,11,26,42,100,50,84,26,72,32,11,17,71,25,98,8,69,47,63,43,59,68,0,48,15,11,66,10,44,0,52,45,100,63,52,15,100,22,39,67,0,26,17,19,76,27,12,26,100,89,11,83,56,17,49,64,62,42,74,13,16,83,100,18,69,7,3,13,60,21,70,34,100,17,22,51,92,11,62,100,59,18,20,48,0,45,18,48,80,9,14,43,26,31,19,11,11
2018-01-01,24,40,52,98,16,38,13,82,18,83,65,99,49,16,58,21,13,64,86,25,0,0,100,17,56,18,43,13,66,0,100,100,0,15,32,4,16,64,38,64,87,47,94,29,4,18,87,15,91,12,78,62,75,16,76,74,29,43,21,64,75,34,93,9,39,43,84,89,68,21,65,33,37,100,0,23,22,14,100,16,14,38,97,85,10,49,36,36,52,83,97,43,76,8,13,73,71,21,89,7,3,7,50,26,91,49,23,18,20,44,67,15,100,18,73,21,26,92,5,26,8,64,94,21,29,53,36,33,17,8,9
2018-02-01,40,42,50,91,11,35,14,79,43,80,82,90,62,22,54,15,8,74,94,0,0,0,82,10,44,0,64,15,52,11,90,66,25,33,30,7,29,54,19,59,75,22,67,51,8,19,90,18,82,9,69,67,74,64,84,86,32,33,15,43,64,34,67,0,47,44,80,62,62,19,58,22,33,89,17,26,36,12,97,27,24,26,93,79,8,37,40,37,61,83,99,26,71,9,18,57,68,26,66,8,2,5,35,30,93,63,15,21,20,41,41,16,88,11,58,30,29,80,7,35,9,64,68,21,23,67,33,26,10,24,18
2018-03-01,34,36,41,81,10,39,13,79,11,79,55,80,60,7,49,32,11,57,85,0,27,13,86,5,39,0,58,20,52,0,75,76,15,51,29,6,24,58,12,55,72,28,88,26,13,31,83,19,94,6,69,62,64,47,83,85,29,44,23,57,41,19,52,5,52,59,86,86,65,14,32,12,48,62,0,12,29,23,90,12,22,29,87,74,7,43,43,27,56,76,80,13,81,8,18,68,70,16,78,10,2,4,25,26,91,55,14,30,25,47,51,23,85,9,54,28,23,71,10,31,8,60,62,12,21,66,35,33,9,14,11
2018-04-01,38,41,48,81,12,57,0,84,15,81,48,86,50,7,64,25,13,70,69,0,0,0,91,6,40,0,75,19,53,0,90,93,16,25,28,4,28,72,17,75,73,17,88,38,9,64,76,13,90,8,74,75,76,17,77,87,0,45,14,55,34,26,59,5,58,55,76,80,86,15,48,22,100,57,0,25,25,15,92,0,20,52,88,64,8,35,38,29,50,91,79,32,81,8,23,73,70,8,82,0,2,7,33,51,82,67,15,55,44,27,57,10,91,8,43,42,22,67,6,25,9,69,55,19,13,80,40,26,18,13,17
2018-05-01,42,38,61,67,7,100,18,89,15,78,46,85,47,14,42,19,15,100,100,26,0,0,79,3,31,19,73,14,38,0,76,82,0,50,39,4,16,74,19,87,96,16,80,43,10,32,99,15,84,16,100,74,74,38,100,93,31,48,14,63,21,38,49,10,59,42,47,92,91,15,33,17,92,54,0,25,26,12,84,30,30,32,92,52,8,17,46,36,58,89,94,24,100,8,18,81,58,17,62,7,2,6,44,71,79,78,9,100,43,18,37,12,80,5,36,53,16,58,10,18,8,89,35,14,26,67,68,23,18,13,11
2018-06-01,21,38,84,71,10,79,14,91,22,80,42,87,55,12,49,20,19,90,62,26,29,0,67,5,28,0,92,17,41,10,83,71,0,100,83,13,11,76,13,94,75,25,91,44,7,16,84,16,73,61,58,73,79,39,85,93,0,83,0,75,13,23,45,5,69,44,38,68,96,7,57,18,48,67,0,51,28,12,85,22,57,40,87,53,19,17,47,56,53,89,97,16,98,0,16,88,55,8,58,0,2,5,39,75,75,86,7,80,36,27,32,27,84,5,36,100,30,55,5,14,13,97,41,12,13,80,85,18,28,6,18
2018-07-01,32,35,88,64,7,47,13,82,11,80,45,99,74,17,48,52,36,89,80,0,0,0,68,2,29,0,100,21,36,0,69,79,31,50,88,6,25,86,11,100,75,0,79,32,7,12,97,20,71,82,80,87,89,49,68,100,0,81,14,62,15,29,46,0,83,47,31,79,91,22,50,26,44,85,0,42,26,14,76,25,95,54,87,46,8,11,62,82,49,100,96,24,90,8,24,80,53,16,52,0,2,8,65,64,67,100,9,51,31,20,41,12,78,5,38,68,32,49,5,21,13,98,38,19,26,53,100,25,41,13,21
2018-08-01,25,59,60,54,11,41,13,85,15,77,44,94,78,14,57,25,78,71,53,0,14,14,75,3,32,19,67,14,41,10,62,63,16,19,51,6,19,90,39,96,69,45,100,26,10,18,80,40,81,24,88,82,93,55,67,88,0,73,0,67,18,26,51,0,69,60,46,82,66,22,45,32,52,66,0,18,9,24,77,13,52,45,90,50,11,15,90,69,67,76,94,29,76,12,67,90,58,25,79,7,4,11,33,69,78,70,11,49,20,47,43,9,76,6,46,43,41,53,6,23,14,100,47,12,20,66,73,31,60,8,24
2018-09-01,36,90,67,63,18,34,0,69,15,75,52,90,100,17,58,29,44,63,85,0,0,0,81,6,42,0,66,18,50,0,72,66,16,16,35,11,13,89,17,59,82,51,86,39,5,18,87,69,80,8,71,100,90,34,82,88,0,41,22,46,18,40,54,10,71,61,67,80,62,0,42,16,49,65,0,25,19,18,99,0,46,64,94,60,8,26,59,61,100,78,100,17,65,8,60,65,63,37,85,0,9,52,39,45,86,67,13,42,16,36,64,10,80,8,72,29,31,59,0,15,26,84,60,20,20,47,41,32,57,17,24
2018-10-01,14,77,46,65,14,26,0,66,12,80,63,86,54,10,48,25,18,55,65,38,0,0,92,11,44,19,28,21,52,0,92,68,63,38,31,4,8,75,22,65,68,25,72,32,5,14,91,35,84,10,81,77,66,49,67,92,0,23,14,37,31,16,57,5,45,53,74,74,58,20,40,28,58,57,0,12,18,17,95,13,16,52,87,55,8,35,41,39,80,79,89,27,71,8,25,63,61,25,68,7,100,100,49,30,85,59,15,25,20,49,51,14,74,11,100,24,19,66,7,27,17,68,82,18,18,55,35,32,37,19,14
2018-11-01,23,52,47,93,12,32,13,57,11,69,53,77,55,7,31,30,9,37,63,0,0,0,81,21,46,0,51,14,52,0,91,72,24,56,37,15,28,42,32,49,84,29,77,29,5,25,74,17,80,8,68,67,71,71,67,90,0,22,21,43,62,24,47,0,53,41,75,64,70,7,44,14,39,57,0,31,16,12,88,13,6,52,83,66,11,60,42,24,64,74,74,53,61,8,15,63,58,33,72,0,10,36,53,24,84,41,21,19,100,42,62,18,68,18,81,28,16,65,7,28,8,55,86,12,20,45,33,86,27,13,25
2018-12-01,7,45,38,100,7,24,0,48,19,68,39,62,70,28,38,13,4,40,33,0,0,14,80,100,94,0,31,7,100,0,95,69,33,56,36,9,9,37,97,51,88,45,62,39,9,19,80,22,100,6,55,54,66,51,55,71,0,32,0,28,64,30,40,5,36,100,85,75,51,8,57,19,63,65,0,25,6,8,88,0,20,36,99,86,8,100,55,19,61,67,70,25,64,9,14,90,97,17,72,7,3,21,42,23,100,43,84,32,34,72,95,21,64,100,58,18,30,46,0,39,0,46,83,19,34,49,29,38,10,15,7
