date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asian Pear,Asparagus,Atemoya,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Belgian Endive,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Boniato,Boysenberries,Broccoflower,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Casaba Melon,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Dried Plums,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Horned Melon,Iceberg Lettuce,Jerusalem Artichoke,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mandarin Oranges,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Ugli Fruit,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2017-01-01,55,35,29,37,41,27,22,84,9,91,46,96,51,13,62,32,36,32,100,0,0,53,93,46,73,19,59,22,71,0,79,92,17,30,13,0,45,25,36,44,43,26,61,62,20,9,85,28,73,10,97,42,71,22,56,59,15,18,15,17,54,24,60,10,31,64,61,75,13,44,39,39,21,42,0,30,9,15,100,17,8,46,77,82,13,58,28,10,44,68,66,23,65,11,18,34,63,20,33,16,4,26,65,29,68,33,59,8,3,49,52,40,73,48,41,26,54,67,43,45,0,49,56,12,20,29,18,31,29,10,23
2017-02-01,40,33,22,40,64,52,0,74,20,93,57,82,43,40,41,41,25,28,71,0,0,0,81,34,66,0,65,31,63,21,70,77,28,36,12,11,62,26,28,38,82,14,54,55,12,20,79,32,62,0,71,43,53,14,56,82,11,40,8,22,32,31,55,10,25,69,39,65,12,50,44,58,25,56,0,18,17,11,85,16,7,46,75,63,14,46,27,11,49,66,65,16,58,0,16,14,53,16,60,17,4,8,30,30,58,32,52,6,4,35,44,51,76,41,28,28,27,52,64,49,13,46,39,29,22,49,21,28,15,11,28
2017-03-01,35,34,25,32,38,78,0,73,9,92,63,80,42,19,57,41,41,25,57,0,0,0,76,29,61,12,74,24,54,0,57,82,18,39,12,24,47,24,28,51,41,24,65,72,16,12,79,36,63,0,85,51,51,18,58,77,0,39,0,20,37,37,53,9,24,56,41,84,11,32,45,27,30,34,0,12,25,14,84,16,11,37,75,78,12,49,65,13,47,72,63,18,77,32,12,17,55,13,71,8,3,7,57,23,67,35,51,9,2,29,38,38,69,41,27,33,40,48,44,30,0,46,30,40,14,33,24,24,24,10,15
2017-04-01,30,36,28,37,36,83,23,76,28,95,56,83,42,27,63,52,31,29,80,15,0,27,76,44,63,0,97,17,68,0,51,69,22,41,17,10,37,35,29,57,58,0,63,61,14,25,100,40,65,10,47,53,65,26,44,72,10,37,12,24,43,33,55,10,21,49,57,66,15,30,28,18,49,33,15,34,43,15,87,30,3,35,91,67,9,43,100,10,45,77,56,0,85,23,14,19,77,25,32,4,3,9,63,30,65,33,59,21,4,38,60,44,72,57,25,41,33,65,40,55,13,57,39,32,21,23,33,39,14,18,23
2017-05-01,23,35,35,34,56,78,22,76,9,96,80,73,39,31,73,36,26,28,61,0,21,0,71,19,56,0,75,29,56,40,48,57,11,97,25,10,51,42,25,67,53,13,59,59,17,44,84,27,60,5,49,55,46,39,57,78,11,19,10,22,37,38,55,10,19,56,46,47,17,71,39,32,37,49,0,21,28,27,93,9,7,51,85,56,10,38,80,13,41,82,78,0,92,0,16,19,59,10,32,4,3,10,54,57,75,43,42,72,4,27,51,35,68,33,18,50,22,50,15,28,0,71,27,8,24,47,53,17,19,11,23
2017-06-01,28,30,39,28,39,88,59,80,10,85,58,67,41,54,65,35,44,38,72,0,22,0,69,12,56,14,81,23,50,21,49,64,7,56,29,16,66,52,20,76,44,14,55,49,8,25,62,38,53,13,74,60,42,24,71,71,22,39,0,22,26,39,58,0,40,27,32,91,18,34,67,30,20,61,0,22,19,16,69,16,20,18,75,37,7,28,66,24,40,77,62,0,100,24,14,23,53,32,42,0,3,6,40,83,62,43,38,90,5,22,37,38,74,25,16,88,19,42,18,15,0,80,23,17,18,49,72,22,15,11,14
2017-07-01,29,29,76,32,45,38,48,84,10,91,60,85,53,50,83,36,64,85,62,0,23,0,76,14,62,14,65,13,51,0,72,77,24,16,86,11,27,74,40,86,39,14,68,62,17,34,72,28,60,20,47,70,60,50,80,73,11,35,13,16,10,45,71,11,80,41,37,88,21,41,53,26,26,82,0,12,30,18,89,12,29,58,82,38,11,39,49,39,29,99,67,14,91,0,32,17,54,22,39,0,4,14,58,76,61,100,37,72,6,22,45,78,73,23,17,81,20,45,22,15,21,86,30,9,19,30,95,19,38,29,48
2017-08-01,27,45,74,33,19,30,23,76,10,79,54,99,79,16,65,28,76,88,49,0,0,0,70,16,69,26,59,28,56,20,75,65,20,35,66,0,39,91,34,99,45,14,85,44,11,23,61,77,64,26,48,67,93,37,90,54,11,33,12,28,19,40,64,0,83,44,35,66,13,41,53,46,20,52,0,17,16,10,73,13,34,38,91,33,7,33,43,94,47,87,71,13,75,0,58,11,53,11,68,4,4,13,52,58,59,45,45,33,3,22,56,63,63,21,25,43,79,40,10,19,26,93,35,16,25,28,81,15,73,11,78
2017-09-01,30,76,29,32,52,25,0,64,9,80,41,85,91,36,68,28,43,32,49,15,21,27,74,24,70,35,61,59,62,0,86,86,33,19,20,21,30,71,34,61,64,27,88,55,17,19,68,41,69,13,48,91,69,33,63,65,11,19,8,21,31,28,51,10,53,67,78,67,12,45,34,45,15,35,0,11,12,20,70,24,19,37,84,31,13,36,34,39,62,72,78,7,65,23,58,19,57,26,92,9,15,21,39,48,73,29,45,24,3,24,71,50,60,24,50,26,37,48,20,28,39,81,28,16,31,39,39,24,61,0,60
2017-10-01,33,90,28,36,26,38,0,48,13,88,53,85,96,33,66,18,17,19,54,29,0,0,89,65,85,21,48,18,96,0,92,96,21,15,9,10,36,79,81,40,53,13,61,52,21,23,79,33,89,0,26,75,69,47,50,69,0,36,7,30,68,32,61,0,49,44,93,54,10,31,35,25,19,44,0,27,9,10,83,25,10,29,71,42,9,54,34,9,67,64,63,21,68,17,28,39,88,20,58,6,99,63,51,26,83,25,85,14,3,86,73,26,69,82,95,23,28,89,19,26,25,50,95,30,36,48,25,73,38,20,62
2017-11-01,11,41,26,40,44,40,0,59,9,84,48,75,55,10,53,36,22,22,57,0,0,0,78,40,84,16,38,15,68,0,66,73,20,43,15,10,16,21,42,29,54,25,52,46,10,13,65,36,63,7,59,49,48,28,46,66,10,18,11,17,61,19,50,0,33,41,56,42,9,40,38,37,18,27,0,57,13,14,85,12,3,28,66,68,12,45,36,7,55,61,53,53,64,33,15,60,60,19,47,8,16,25,41,35,72,25,67,8,2,50,41,27,62,41,59,15,34,52,13,69,12,43,45,15,33,40,21,27,21,25,22
2017-12-01,26,40,37,78,36,40,0,52,18,79,46,78,49,47,53,27,27,22,44,0,0,0,92,100,64,25,38,22,100,20,90,77,13,56,20,15,37,25,90,35,78,19,43,59,14,16,92,37,100,6,48,39,75,70,42,53,10,9,8,23,51,11,42,0,24,64,61,79,63,46,34,28,17,38,0,55,16,10,84,32,5,36,88,85,10,58,36,9,55,52,52,70,73,0,14,84,96,20,40,4,5,28,70,23,80,25,51,9,63,62,80,30,100,100,41,27,11,73,20,59,0,40,66,12,61,43,19,60,21,10,23
2018-01-01,52,33,24,37,17,31,0,79,9,92,57,99,46,40,78,30,49,35,80,0,0,0,100,56,100,12,52,25,79,18,100,100,32,45,13,28,27,24,45,39,50,24,65,56,17,23,92,31,73,5,77,41,61,12,55,66,14,26,7,28,45,37,61,0,21,62,54,78,45,43,53,36,23,40,14,38,25,9,95,12,6,52,80,83,6,52,34,14,40,85,71,43,62,16,11,35,71,9,64,21,4,10,42,37,72,26,59,6,43,51,45,47,78,58,40,28,47,65,55,34,24,46,54,11,25,46,18,30,20,10,33
2018-02-01,57,30,30,41,32,69,22,72,19,94,64,97,41,31,45,33,31,40,92,0,0,0,91,43,81,13,72,22,63,0,100,86,24,76,18,10,38,23,31,34,50,13,61,41,23,13,74,28,72,8,100,52,51,7,36,59,11,33,8,28,28,25,46,20,31,54,55,69,15,50,54,34,26,31,0,15,39,15,84,11,7,43,73,86,13,40,37,9,42,72,60,22,72,11,13,21,62,15,56,10,3,4,46,45,63,27,63,10,6,35,61,38,77,45,29,32,33,55,57,37,13,45,34,24,35,23,22,31,15,11,23
2018-03-01,35,34,30,37,34,89,0,79,17,91,56,90,47,22,64,30,26,32,84,14,0,0,92,49,73,12,88,25,66,0,82,89,18,83,13,10,31,28,31,43,48,12,68,52,11,22,89,29,73,8,80,50,57,30,56,76,10,21,0,26,48,46,55,0,28,100,57,99,15,55,46,36,24,37,14,22,25,9,83,16,13,37,67,70,18,51,39,9,51,75,65,8,71,10,18,21,74,28,42,8,3,10,63,29,77,27,47,8,4,43,47,33,77,53,26,33,20,55,55,30,18,45,39,22,22,29,23,27,15,19,30
2018-04-01,28,31,26,36,30,80,51,83,9,86,71,81,38,16,78,46,47,27,72,14,20,0,80,35,77,12,71,40,75,0,87,80,20,70,16,10,23,30,30,56,79,36,66,59,13,41,72,25,65,9,53,53,56,27,46,74,10,9,0,26,28,35,52,0,35,48,48,91,33,35,55,29,36,33,0,10,23,19,95,20,10,49,75,55,16,41,37,9,44,80,68,6,80,11,16,19,66,14,37,8,3,19,59,48,67,40,34,14,27,32,54,55,72,47,22,37,41,60,56,38,30,57,34,0,32,27,32,27,18,10,24
2018-05-01,35,35,30,35,34,83,72,82,17,88,55,77,37,19,70,53,44,37,76,0,0,0,78,17,72,0,70,16,53,0,77,78,18,71,21,19,51,56,21,72,46,20,66,49,9,36,67,27,60,11,67,61,46,27,77,88,0,17,14,21,34,51,53,0,29,39,49,64,28,39,50,29,56,54,0,17,23,13,94,30,5,50,75,55,6,37,35,16,35,82,74,6,83,0,19,25,61,14,44,4,3,10,52,51,60,51,46,68,20,24,27,48,72,32,17,59,48,43,19,26,36,74,28,15,22,29,63,19,20,19,27
2018-06-01,47,30,34,34,35,90,64,83,13,81,61,71,36,10,61,34,39,42,63,0,0,0,74,19,71,0,75,17,45,19,76,59,33,44,49,25,28,58,20,78,63,21,55,51,18,18,70,21,60,11,63,58,47,16,79,82,0,27,7,29,41,45,50,0,62,53,28,61,23,41,59,61,45,90,0,18,20,10,77,6,15,32,80,40,16,40,31,24,36,74,64,6,90,11,18,19,53,20,37,0,3,7,37,87,68,46,35,96,9,17,30,46,75,25,15,100,14,41,10,13,18,81,31,8,35,42,77,16,11,15,16
2018-07-01,29,30,73,34,31,44,43,93,18,82,62,94,59,20,67,34,69,100,89,0,20,0,71,22,58,12,87,23,49,19,77,58,21,58,100,10,44,82,25,100,37,13,65,52,13,24,93,37,63,11,72,43,79,28,88,100,10,27,0,23,32,43,67,0,86,35,28,71,22,31,58,43,23,100,0,20,26,29,79,19,31,29,81,41,6,100,41,35,29,98,66,16,79,11,47,13,55,10,37,8,3,9,69,100,66,93,40,59,7,27,39,77,70,22,16,77,18,40,15,22,25,86,25,8,20,42,100,16,33,20,43
2018-08-01,43,43,73,30,27,33,64,80,0,79,48,99,79,15,95,45,80,90,49,14,21,0,72,16,60,25,100,26,55,0,77,68,33,29,43,0,36,95,27,96,32,25,100,28,11,9,79,69,65,14,56,76,85,25,74,69,0,27,7,29,21,40,53,0,72,46,28,85,17,22,40,53,33,55,0,9,17,20,77,22,51,39,86,39,6,41,39,100,44,78,82,0,71,0,78,14,54,23,90,8,5,20,57,61,67,41,48,45,4,23,45,41,63,22,25,37,70,34,16,27,31,96,28,8,20,29,86,19,67,15,65
2018-09-01,21,85,30,35,31,29,21,56,0,84,47,88,100,19,100,31,47,40,61,0,0,26,77,32,88,12,67,18,77,0,83,77,19,11,17,10,48,74,39,58,47,17,99,41,13,15,83,36,73,5,60,92,62,31,68,67,13,18,7,28,44,30,54,0,46,46,51,54,11,43,40,33,14,59,0,20,17,22,87,12,34,38,84,41,6,33,28,45,90,65,100,16,54,11,87,19,64,16,100,4,21,18,53,41,76,33,74,31,3,40,50,31,61,32,59,31,49,49,16,18,12,85,45,0,16,32,38,22,69,15,61
2018-10-01,42,89,27,37,30,38,20,51,9,87,42,88,75,14,71,33,25,24,47,0,0,25,91,86,82,24,64,19,96,37,93,86,26,64,12,10,35,84,79,38,56,18,67,43,16,18,69,37,85,9,46,67,68,39,41,78,0,17,7,18,51,34,50,9,43,35,76,68,11,42,32,59,42,50,0,23,17,9,98,20,5,31,79,53,18,71,31,10,56,59,68,24,58,11,28,37,88,9,46,15,100,100,68,58,77,27,41,11,3,100,60,24,63,85,95,26,31,81,9,38,18,53,92,15,22,29,24,68,22,29,35
2018-11-01,21,41,30,34,26,44,21,59,0,82,56,81,50,26,57,33,18,23,60,0,0,0,83,42,85,12,29,26,67,19,77,93,41,50,12,29,43,23,43,36,41,18,50,39,20,12,71,32,65,5,45,57,47,18,44,43,20,9,7,100,77,36,49,0,33,61,62,65,100,35,45,44,24,36,15,35,13,28,80,28,4,37,69,62,6,51,30,6,54,62,52,71,55,11,18,53,62,19,46,15,16,44,67,19,75,30,61,7,100,45,42,38,66,49,56,17,24,54,19,26,24,42,49,11,23,43,19,28,23,16,29
2018-12-01,37,39,31,82,18,40,0,51,9,77,60,89,50,25,47,28,40,23,62,0,0,0,91,100,87,19,52,8,88,0,79,84,19,90,18,14,45,21,100,33,100,13,52,81,11,14,92,43,83,5,58,45,95,45,34,73,21,27,0,46,54,24,60,10,31,65,51,77,51,32,43,54,19,52,0,70,18,10,79,19,0,43,85,85,9,73,35,8,61,69,58,51,70,11,13,77,100,15,56,13,4,31,73,28,100,22,67,5,40,83,84,27,95,95,39,22,32,77,20,45,13,40,92,19,71,62,19,51,23,36,16
