date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asian Pear,Asparagus,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Belgian Endive,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Boniato,Boysenberries,Broccoflower,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Casaba Melon,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Dried Plums,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Horned Melon,Iceberg Lettuce,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Madarins,Malanga,Mandarin Oranges,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Ugli Fruit,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2017-01-01,22,63,56,41,16,29,73,14,86,52,81,21,6,24,25,30,60,34,0,9,11,67,22,95,6,19,11,73,0,63,87,0,11,37,17,25,87,26,95,36,19,82,42,0,12,44,37,76,16,43,64,63,16,78,60,0,10,19,42,28,61,6,28,39,29,62,59,21,29,47,33,74,0,0,12,17,39,78,16,38,24,69,42,8,21,73,60,35,87,69,4,70,0,66,60,61,14,53,9,63,8,45,38,31,37,77,47,24,23,68,69,75,48,87,26,17,92,4,0,49,84,18,11,13,51,75,17,51,23,70
2017-02-01,40,65,28,45,8,31,63,0,93,41,80,17,10,22,41,44,46,27,0,10,0,71,26,93,0,22,31,66,29,48,96,0,11,18,9,17,84,25,82,20,8,86,41,20,14,36,68,73,8,50,57,62,16,71,51,0,19,13,52,20,60,8,44,18,15,53,51,14,25,36,23,84,0,0,24,18,18,58,8,53,22,66,39,8,29,63,49,28,84,47,8,87,0,68,26,58,10,59,14,53,11,52,36,45,23,68,34,18,8,57,57,71,43,87,18,36,92,4,25,25,85,25,16,9,41,71,9,53,8,55
2017-03-01,29,74,21,38,11,29,55,25,84,42,75,15,8,36,28,19,33,30,0,12,0,62,33,57,8,21,15,60,0,59,86,15,7,17,8,16,84,22,57,50,14,76,32,8,19,35,77,70,7,40,65,58,10,59,78,0,20,11,37,19,57,9,31,23,18,63,40,14,35,46,19,31,0,0,10,10,27,69,7,25,19,68,44,10,33,63,45,35,63,32,9,76,21,49,18,59,22,48,0,50,32,52,46,41,27,54,34,9,13,66,51,63,45,72,18,20,85,5,16,0,76,30,13,19,29,46,8,35,27,23
2017-04-01,27,90,15,72,10,31,63,42,85,47,83,22,6,33,28,15,26,28,98,0,0,76,37,74,6,26,11,72,0,73,78,17,5,9,9,42,71,27,53,50,16,73,21,9,66,54,57,78,8,49,66,68,8,64,100,0,19,13,34,14,46,8,46,28,43,69,45,18,40,49,28,33,0,0,12,5,34,83,8,12,21,71,63,8,48,100,24,33,78,53,21,71,0,43,35,70,19,49,7,65,72,36,21,47,33,56,29,13,26,56,66,69,66,81,13,28,89,9,12,72,59,49,0,12,49,40,10,25,8,23
2017-05-01,15,88,18,91,15,27,50,13,87,29,73,18,10,28,17,14,25,42,0,9,11,82,74,76,0,30,11,75,26,70,92,8,13,17,8,23,62,18,49,46,8,67,43,9,100,63,27,88,0,39,64,67,26,77,94,0,11,18,40,25,52,11,34,39,49,78,40,15,35,25,27,35,0,0,22,6,16,96,0,6,13,58,69,0,46,75,14,39,76,40,28,64,23,20,28,73,9,57,7,60,58,94,39,38,22,65,35,13,21,45,53,67,75,68,13,27,95,13,23,34,58,55,14,17,35,35,14,20,7,14
2017-06-01,19,85,23,94,8,30,52,14,77,22,79,19,9,18,22,10,24,36,0,9,0,86,51,64,0,13,11,82,28,96,84,0,13,19,0,12,59,20,49,54,12,52,35,19,38,76,20,77,24,86,45,52,0,67,71,0,8,13,25,26,49,12,35,43,61,92,46,21,33,24,20,30,0,0,18,4,9,87,8,0,14,61,79,0,68,68,24,37,88,19,15,68,0,18,25,68,12,67,7,58,30,64,56,41,19,53,43,10,23,69,45,58,63,54,14,17,87,27,12,25,54,53,0,9,44,35,12,24,8,21
2017-07-01,29,81,22,92,8,20,52,14,84,32,84,29,6,12,18,14,39,38,0,19,12,95,50,94,0,48,19,74,0,92,78,18,5,16,0,25,73,29,41,32,8,65,38,16,14,71,17,93,0,59,45,69,8,73,60,0,13,13,27,10,49,13,26,54,35,85,39,0,37,21,32,33,15,0,29,7,9,96,0,7,14,72,78,8,66,67,18,37,92,28,5,70,0,14,22,78,14,52,7,58,20,18,42,50,15,57,50,16,42,55,65,62,88,54,26,35,94,38,37,24,53,56,0,9,33,35,16,16,0,26
2017-08-01,8,72,18,71,7,20,55,13,85,31,79,19,6,30,34,21,58,40,93,0,0,87,88,83,0,45,9,67,0,81,82,25,7,15,8,15,74,25,52,50,10,66,34,17,10,63,20,91,22,65,41,61,15,68,48,0,7,12,43,24,47,10,35,57,50,79,48,20,25,26,48,32,0,0,22,7,25,81,7,11,11,59,77,7,54,61,10,45,85,34,9,60,23,15,18,70,13,66,7,56,13,42,33,48,22,46,22,12,25,48,73,65,84,60,35,37,86,45,23,0,57,50,7,0,35,43,11,22,7,14
2017-09-01,14,65,21,60,18,28,55,28,83,45,75,25,6,30,21,22,99,40,0,9,0,89,52,75,6,24,11,62,0,77,93,9,5,13,9,36,68,30,57,48,12,64,37,12,13,64,14,82,0,77,39,49,0,78,52,14,23,13,49,14,50,9,51,50,51,66,46,13,21,30,41,33,0,0,23,15,39,70,8,6,19,67,57,0,38,60,17,24,79,43,7,65,24,19,14,64,8,52,11,58,5,45,34,30,19,56,32,10,33,56,86,64,59,54,33,34,75,31,12,24,64,39,7,13,38,44,7,31,8,29
2017-10-01,15,71,21,87,7,74,54,13,85,36,83,30,6,17,17,25,67,39,0,9,0,78,20,82,0,37,8,64,0,79,90,8,10,13,0,23,70,33,72,25,0,64,39,18,13,64,17,87,7,62,50,63,11,76,49,13,17,12,46,10,52,8,44,49,37,63,56,7,19,29,58,32,0,0,11,22,49,87,0,14,27,53,46,7,37,68,22,36,91,37,9,79,23,8,21,61,8,50,6,66,5,34,29,41,24,55,44,23,14,55,77,76,43,69,25,21,75,13,23,45,84,32,21,14,41,48,10,13,14,19
2017-11-01,29,61,22,73,23,66,66,13,88,22,85,24,6,40,27,16,50,35,0,9,0,73,15,85,0,23,5,66,0,56,73,12,5,33,0,23,71,34,77,34,0,63,40,13,15,60,21,93,11,47,49,70,8,76,54,0,15,0,54,16,55,9,26,32,28,64,60,13,26,27,83,51,0,0,17,19,29,69,0,27,18,61,55,15,30,62,46,36,82,50,8,89,23,20,33,60,5,56,7,62,10,48,23,42,26,66,62,17,7,52,63,66,36,55,26,22,73,13,12,23,80,24,7,13,35,59,22,16,20,17
2017-12-01,22,68,83,76,0,54,99,14,77,40,83,30,6,36,18,44,34,31,0,19,0,62,41,81,6,29,6,77,28,75,81,18,11,100,9,19,83,87,96,57,8,65,29,14,14,67,35,86,12,69,69,100,11,72,56,0,8,0,54,7,57,5,32,32,29,53,63,16,29,24,54,86,0,0,12,34,26,79,8,51,14,97,42,8,37,76,47,29,90,50,8,90,25,41,100,100,9,48,7,100,15,46,53,55,46,88,52,25,23,55,71,89,59,76,23,29,87,9,12,24,99,25,0,13,61,92,19,44,8,23
2018-01-01,25,60,97,55,7,29,66,13,82,58,100,21,6,29,30,44,60,39,0,9,0,78,26,100,0,52,7,65,26,64,93,16,12,44,12,19,100,35,99,47,11,94,34,9,14,55,52,81,11,40,89,71,12,80,47,0,17,12,66,20,66,4,44,24,13,58,68,22,25,35,32,57,0,0,16,25,36,72,22,57,10,73,32,11,28,83,91,31,92,52,4,92,0,79,39,61,23,62,13,71,9,68,35,39,35,68,32,30,10,89,67,75,46,100,20,48,100,6,0,23,95,29,0,19,39,67,8,62,12,46
2018-02-01,23,63,28,40,8,37,52,49,82,54,84,37,6,33,32,42,34,42,99,0,11,72,31,83,0,34,17,67,0,60,79,0,13,17,9,24,87,20,83,43,16,100,28,0,13,52,100,82,16,70,84,78,16,72,52,0,13,13,49,14,56,9,36,26,35,66,58,12,34,55,35,46,0,0,11,17,22,61,8,54,21,62,41,0,25,75,61,40,84,39,7,73,48,60,33,61,30,71,17,55,13,49,41,47,26,66,20,19,22,75,68,75,37,94,17,34,90,6,60,24,88,30,15,0,45,56,11,25,11,52
2018-03-01,19,72,16,51,0,38,53,13,82,45,86,22,8,24,19,27,21,30,0,17,0,70,36,87,6,33,12,59,24,64,84,8,12,10,0,28,76,17,61,32,0,98,41,21,19,45,69,100,14,56,92,59,7,51,90,12,17,12,48,15,50,10,29,32,31,47,52,17,24,41,25,31,0,0,16,9,19,78,14,28,13,73,40,11,22,73,30,43,82,53,14,73,0,44,30,69,29,36,12,61,25,37,25,49,34,62,47,11,20,56,66,67,52,79,16,15,87,5,22,22,79,29,7,10,49,49,9,40,7,16
2018-04-01,15,68,16,47,7,33,62,20,80,36,83,33,9,17,20,20,26,29,0,0,0,87,50,82,0,20,11,77,26,83,92,16,17,12,8,34,65,27,60,41,15,83,30,12,57,41,45,91,7,64,68,68,12,62,91,0,12,36,46,27,53,8,34,46,37,70,47,18,38,58,24,32,0,0,29,11,12,81,0,9,20,67,61,7,34,65,18,39,90,41,15,77,0,30,36,70,16,62,6,60,63,59,29,37,26,45,38,21,10,63,66,67,70,58,18,27,88,4,11,46,59,39,7,8,40,36,7,26,25,20
2018-05-01,19,85,19,80,7,27,55,0,86,31,93,24,11,27,28,12,31,37,0,0,0,88,66,63,0,21,0,72,0,84,81,19,10,9,16,29,70,25,52,60,14,84,35,8,63,47,20,78,7,55,44,80,7,78,85,12,7,11,37,21,47,11,50,40,18,74,45,26,30,34,18,28,0,0,34,7,15,83,9,4,15,62,75,0,61,56,10,28,83,49,19,68,0,23,27,71,8,64,6,67,45,36,43,49,24,47,29,18,20,50,64,69,72,62,15,41,86,14,22,21,58,42,7,13,35,37,17,35,7,23
2018-06-01,25,89,23,68,7,33,51,13,79,37,79,24,6,21,27,20,26,27,0,9,0,91,76,99,0,11,16,80,26,100,95,19,22,12,11,23,58,23,43,51,8,81,35,9,22,78,21,91,0,70,43,57,7,68,51,0,28,16,34,17,47,14,41,63,42,97,40,22,33,25,27,28,0,0,11,9,8,93,7,9,26,59,62,7,66,53,14,43,96,42,19,77,23,17,21,74,11,56,6,63,23,63,45,40,27,57,43,11,28,77,65,62,78,71,20,21,82,40,23,23,53,69,11,20,32,35,14,22,7,12
2018-07-01,23,79,27,76,7,20,50,39,83,36,85,33,6,14,26,9,49,34,0,0,10,100,100,89,0,22,12,76,0,96,87,16,15,19,11,11,68,25,47,43,15,68,38,11,23,71,19,92,7,94,39,73,7,77,47,0,7,23,33,17,51,7,62,79,30,85,46,29,29,26,18,36,0,0,26,6,12,100,7,9,13,62,92,7,61,50,17,37,99,40,10,66,22,17,18,75,9,71,6,60,20,91,57,47,25,63,37,23,20,76,67,71,100,67,26,16,90,43,15,22,57,58,17,12,37,40,17,21,10,16
2018-08-01,23,74,21,81,7,26,57,38,85,45,90,24,6,28,13,13,53,36,0,17,0,95,84,92,0,21,10,96,0,91,98,12,7,18,10,38,74,26,38,52,7,70,34,17,11,60,19,84,28,80,43,85,14,100,47,12,14,11,52,13,48,13,39,86,40,68,46,21,19,27,36,43,0,0,31,3,8,78,7,12,19,63,56,7,53,52,17,42,95,40,10,63,0,20,13,69,5,56,6,48,12,72,40,54,30,41,42,20,27,67,71,63,89,55,32,20,80,39,16,0,62,44,7,16,45,40,10,16,7,15
2018-09-01,31,72,21,73,0,33,62,27,100,44,88,19,12,20,34,21,59,46,0,18,0,91,78,72,0,33,16,79,0,84,79,13,33,13,25,23,74,39,61,38,8,76,45,0,15,70,20,87,8,77,51,67,10,71,45,0,15,12,55,11,51,15,37,100,55,65,60,15,22,55,43,36,0,0,22,13,63,73,8,7,11,66,62,8,36,67,22,34,100,50,6,77,23,12,14,68,7,65,7,53,12,43,40,49,21,52,58,25,14,81,83,68,79,68,100,44,75,22,12,35,65,48,7,13,35,52,10,22,15,8
2018-10-01,21,65,20,82,0,80,64,25,86,38,85,26,17,22,54,18,82,34,0,8,0,86,8,77,6,36,7,70,0,75,100,12,14,15,13,17,72,23,57,44,0,69,53,0,15,66,21,74,7,66,60,61,11,83,52,12,21,0,43,15,51,13,39,83,39,67,54,43,25,33,82,48,0,0,10,26,39,76,21,21,15,60,51,0,25,54,28,29,88,33,7,77,0,21,15,65,10,42,6,67,9,65,63,35,20,29,46,16,27,74,100,74,56,51,23,21,77,16,15,32,69,38,7,16,34,48,9,29,7,16
2018-11-01,28,62,25,62,15,61,62,17,78,60,81,18,6,39,20,22,60,36,0,13,0,76,34,84,0,29,8,65,25,68,78,8,5,29,8,17,67,39,72,40,0,67,42,0,18,65,20,85,7,53,63,76,15,95,55,0,7,12,45,13,47,6,39,61,21,53,71,18,28,25,100,40,0,0,11,20,20,71,7,26,10,62,52,7,25,60,47,40,83,62,7,81,22,25,30,60,5,70,6,57,7,38,51,45,23,58,57,100,31,66,76,70,46,48,30,47,70,10,15,0,72,27,14,12,55,65,27,26,11,19
2018-12-01,29,68,70,76,8,65,99,14,80,44,90,32,6,24,39,52,45,32,0,9,0,74,40,85,0,37,14,100,27,87,97,0,21,91,0,12,78,85,100,35,13,64,22,19,19,76,33,98,8,62,74,94,16,97,54,0,13,0,69,12,51,6,49,69,33,63,78,16,23,30,46,100,0,0,0,22,47,61,8,36,23,100,45,8,42,72,63,41,96,62,8,94,0,42,81,100,8,52,7,99,12,45,58,57,45,86,51,43,15,82,75,100,67,63,25,23,87,8,12,48,96,29,7,14,61,91,13,18,15,34
