date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asian Pear,Asparagus,Atemoya,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Boniato,Boysenberries,Broccoflower,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Casaba Melon,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Dried Plums,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Horned Melon,Iceberg Lettuce,Jerusalem Artichoke,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mandarin Oranges,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Ugli Fruit,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2017-01-01,3,57,41,4,0,9,0,29,4,63,8,48,9,5,3,2,25,5,0,0,0,82,7,32,0,5,2,10,4,35,14,5,1,7,4,2,24,8,31,15,4,15,3,0,9,17,22,24,3,23,34,24,4,10,33,0,9,0,6,0,7,30,4,10,15,7,2,34,7,5,11,6,15,0,1,2,1,9,1,1,3,24,14,2,9,20,9,16,35,7,2,28,8,14,37,41,5,13,2,5,2,0,13,36,11,9,3,8,2,4,1,29,55,11,7,3,57,40,3,0,39,18,3,0,5,35,3,3,2,1
2017-02-01,4,54,39,3,2,11,0,34,0,69,5,58,11,5,2,3,26,4,0,0,0,69,11,33,0,7,2,5,0,30,10,11,2,5,0,5,26,6,26,16,3,20,4,3,5,10,21,23,4,25,50,27,9,9,30,0,6,4,7,6,0,31,3,12,9,4,5,34,10,4,19,11,51,0,1,1,2,7,0,1,4,22,15,1,4,22,11,19,26,6,3,31,6,16,36,42,0,16,0,6,1,7,9,34,11,8,4,4,4,2,4,26,58,13,7,2,52,43,4,37,39,18,0,0,4,52,2,3,3,3
2017-03-01,6,51,47,4,2,12,5,29,0,69,10,61,6,6,3,2,25,3,0,0,0,52,10,25,0,7,2,8,0,21,14,15,1,7,2,1,23,9,35,10,6,52,3,0,8,9,18,22,3,30,56,25,4,10,24,0,3,4,7,0,6,26,3,12,29,4,3,32,8,5,16,26,23,0,1,2,1,6,0,2,10,25,12,1,3,26,9,12,21,5,3,34,5,18,28,41,5,11,0,5,3,3,10,40,18,4,3,5,1,4,2,28,60,16,5,0,34,38,4,0,36,14,2,3,3,74,2,4,4,3
2017-04-01,3,51,35,6,0,13,5,26,4,64,5,44,7,4,3,3,20,3,0,0,0,41,6,20,5,9,2,5,4,17,12,8,2,6,2,0,20,7,37,9,3,19,3,0,0,8,16,18,2,25,41,15,4,7,22,0,4,0,8,0,3,27,1,3,13,3,3,26,6,6,10,29,19,0,0,5,2,6,1,3,8,22,9,2,6,37,8,13,18,6,2,28,0,18,37,34,0,17,2,6,3,5,6,33,16,5,2,5,1,4,3,23,55,16,2,3,30,20,4,0,31,10,0,4,5,94,2,6,3,2
2017-05-01,6,46,43,5,2,9,5,35,4,60,6,38,4,6,3,3,25,2,0,5,0,34,6,22,0,9,2,4,3,15,11,5,2,9,2,2,20,7,35,9,3,17,1,0,6,10,16,16,2,18,30,19,4,7,21,0,7,0,5,0,0,21,1,6,29,6,5,23,7,5,10,14,62,0,0,7,1,7,1,2,9,26,8,2,9,34,9,11,16,3,0,29,5,14,30,32,5,11,1,6,1,3,5,28,6,4,2,4,1,4,1,23,53,15,4,2,24,19,9,0,32,8,2,0,3,76,1,4,0,0
2017-06-01,8,52,62,6,2,10,0,34,4,65,6,44,3,5,2,4,29,3,0,0,0,43,5,25,0,5,1,4,7,16,10,10,2,8,2,2,26,8,35,11,11,15,1,3,12,8,16,18,2,18,29,19,0,7,29,0,2,0,6,0,3,22,3,5,16,3,5,26,5,0,11,13,79,0,0,4,1,7,1,1,6,24,7,2,8,35,12,13,16,5,0,32,0,31,33,35,9,13,3,5,1,6,3,29,10,6,4,4,1,5,4,26,58,12,3,3,25,18,7,0,31,11,2,0,4,46,1,3,4,1
2017-07-01,7,66,50,5,3,10,0,43,9,78,10,52,5,4,4,4,23,4,0,5,0,33,7,30,0,4,2,5,0,19,15,8,1,9,2,1,35,8,36,19,5,16,2,2,6,9,15,22,0,30,31,27,4,9,40,0,3,0,6,5,3,29,2,4,12,3,6,29,4,3,15,16,33,0,0,3,1,10,0,2,8,30,7,1,6,35,13,25,24,4,3,42,0,27,52,40,5,13,1,6,2,3,5,39,6,5,3,5,2,4,5,27,63,13,4,3,31,18,3,0,35,13,2,0,6,39,2,5,0,1
2017-08-01,12,68,47,6,3,13,4,42,5,81,9,46,4,4,2,2,21,3,0,0,0,45,9,27,5,7,2,7,0,19,7,16,3,6,4,1,29,6,35,15,7,15,4,0,6,7,16,19,2,30,28,22,4,9,38,0,2,0,7,12,9,33,3,7,11,5,6,27,4,4,17,14,26,0,0,1,2,11,1,2,6,28,8,1,9,42,6,19,23,4,2,36,0,22,45,37,0,13,1,6,2,4,7,38,9,4,4,3,1,4,1,26,64,11,3,2,22,45,3,0,34,16,0,3,2,33,2,3,3,1
2017-09-01,7,79,50,8,0,14,5,41,6,77,8,49,4,5,5,1,26,2,0,6,0,44,9,29,0,7,100,5,0,22,11,12,2,5,2,2,28,7,35,80,9,14,3,0,0,9,18,23,8,24,35,26,4,10,37,0,6,4,4,8,7,36,8,9,8,4,3,27,8,2,18,11,22,0,1,1,0,11,1,2,7,27,8,2,13,41,10,16,22,4,3,37,0,16,49,41,0,16,2,7,4,3,6,38,7,4,4,6,2,1,3,29,60,17,3,2,40,30,2,0,34,15,0,4,5,32,1,9,4,1
2017-10-01,6,100,48,6,2,10,5,40,8,75,8,54,8,3,3,2,22,3,0,0,0,38,5,23,0,5,8,5,0,25,9,13,3,9,4,1,25,11,32,17,3,15,4,0,12,7,16,22,2,31,30,20,4,5,34,0,4,0,6,0,3,25,4,4,35,5,5,28,7,2,19,17,29,0,3,1,0,7,0,5,6,25,11,1,10,40,9,14,21,4,4,36,5,20,44,34,10,18,1,8,1,3,8,48,6,5,4,6,1,3,3,28,62,11,3,3,47,48,3,0,36,14,3,3,2,35,2,3,3,1
2017-11-01,4,88,51,9,0,14,0,38,4,82,8,52,8,3,3,2,27,6,0,0,0,55,6,31,5,5,2,8,0,29,13,13,2,6,2,2,25,9,37,14,6,15,1,0,4,12,19,24,2,34,35,21,8,13,50,0,2,0,7,10,3,37,4,8,18,6,5,30,11,5,15,24,28,0,0,2,2,9,1,1,6,26,11,1,8,42,8,13,24,3,6,41,5,25,31,42,5,14,0,8,2,5,11,43,7,5,3,7,3,4,5,32,61,14,3,2,59,38,2,31,41,23,2,7,4,37,1,3,2,0
2017-12-01,5,66,42,6,2,14,8,33,4,74,3,55,6,6,2,2,24,5,0,0,0,64,8,26,0,6,3,9,0,30,12,5,2,5,4,1,21,8,27,15,7,15,2,0,4,17,19,25,2,23,32,21,4,9,46,0,2,0,6,5,9,22,3,9,22,3,4,30,7,2,24,9,31,0,0,1,1,11,1,1,9,24,13,1,21,36,8,11,29,5,6,38,7,20,41,39,9,15,2,6,3,3,9,39,7,4,5,5,1,5,1,33,51,13,5,3,48,35,3,0,39,23,0,10,3,38,2,5,4,1
2018-01-01,3,62,43,8,3,12,0,28,5,73,5,50,6,5,2,2,23,2,0,5,0,85,8,30,0,5,2,7,0,35,10,9,1,6,2,2,19,14,33,13,5,19,2,2,4,14,16,22,1,24,42,21,3,10,40,0,5,0,6,4,10,46,4,18,25,6,3,33,6,3,27,11,21,0,1,1,1,9,1,2,6,25,12,2,15,30,6,10,32,5,1,32,0,12,35,37,6,11,1,7,2,3,10,43,6,5,2,3,2,4,3,28,49,12,6,4,57,33,2,0,44,22,0,0,3,41,1,7,2,3
2018-02-01,7,60,41,7,2,11,4,32,12,79,5,48,5,5,4,2,26,4,0,0,0,82,7,35,20,6,3,9,3,31,12,9,2,6,0,0,24,8,30,15,4,14,4,3,4,12,17,19,3,25,50,19,4,11,33,0,3,7,8,5,6,26,2,8,25,4,4,36,4,1,23,17,25,0,1,1,1,11,1,1,9,26,12,2,6,27,8,12,27,3,2,36,0,16,31,34,9,11,0,7,1,5,8,40,10,4,5,6,1,5,3,31,57,13,6,3,48,17,4,0,41,18,2,3,3,63,1,8,3,2
2018-03-01,4,55,42,4,0,12,4,34,10,86,7,52,8,5,3,2,25,3,0,4,0,64,7,30,4,8,1,8,6,20,10,10,3,6,2,1,20,7,37,12,7,15,2,0,0,14,16,20,3,27,53,20,3,11,29,0,2,0,8,4,4,30,2,11,22,4,5,33,5,3,25,23,30,43,1,4,1,10,1,2,10,22,11,1,8,29,4,11,24,5,2,34,4,20,29,34,8,13,1,7,3,3,5,42,7,4,4,7,2,3,6,27,54,16,4,1,42,15,3,0,38,14,1,3,2,100,2,2,3,1
2018-04-01,4,50,40,5,1,11,7,34,7,81,6,60,7,3,4,2,26,3,0,0,0,51,5,22,0,10,3,4,3,18,12,15,2,6,3,1,19,10,34,14,0,11,1,0,7,13,14,16,3,27,38,14,3,9,26,0,4,0,7,4,3,29,2,5,13,4,3,33,5,3,17,39,32,0,1,4,2,6,0,3,7,22,9,1,10,31,7,14,18,4,2,37,0,15,25,31,4,16,4,6,2,4,2,37,7,4,3,4,2,4,2,24,54,13,3,2,35,16,1,0,33,13,2,3,3,97,1,4,3,2
2018-05-01,3,49,46,6,2,11,0,32,3,84,7,41,4,3,4,2,23,3,0,0,0,38,8,18,4,8,1,4,3,16,9,6,1,5,1,2,15,9,36,14,3,11,3,2,6,9,12,18,1,16,31,19,3,5,24,0,5,3,5,4,2,24,1,7,12,3,4,28,5,2,16,28,69,0,0,5,2,5,1,2,9,19,6,1,3,31,10,11,17,4,1,34,0,20,22,32,4,12,1,6,1,0,4,35,6,4,3,3,1,4,3,21,49,18,3,1,20,35,1,0,29,10,0,0,3,85,2,3,2,1
2018-06-01,4,63,51,4,1,9,0,32,7,81,8,46,5,4,2,3,19,3,0,4,0,42,3,23,0,6,3,6,3,18,10,5,2,8,0,0,20,7,32,13,2,14,1,0,4,8,14,19,2,16,27,18,3,8,31,0,1,3,6,0,4,26,1,6,14,3,4,28,4,2,16,24,98,0,1,3,1,8,1,3,8,23,11,1,5,29,11,13,17,5,1,38,4,34,31,28,7,12,2,6,1,3,5,34,9,4,3,4,2,2,3,25,56,12,3,2,25,14,0,0,30,12,1,3,3,50,1,4,2,1
2018-07-01,4,63,51,7,1,12,3,39,6,90,8,48,4,4,4,3,22,2,0,0,0,37,8,21,4,5,2,6,0,18,6,9,1,7,1,1,25,10,31,17,7,17,2,2,3,8,14,19,2,17,32,23,3,9,40,0,2,3,7,5,4,22,2,5,18,4,6,31,6,2,17,28,45,0,1,2,1,9,0,2,7,23,10,0,8,37,10,23,20,4,1,45,0,33,40,36,7,14,0,7,1,2,5,40,8,2,4,5,1,3,2,29,62,12,5,2,30,27,6,0,31,19,1,2,2,39,1,4,1,1
2018-08-01,4,61,39,6,2,12,0,37,7,95,5,46,7,3,4,2,19,3,0,0,0,39,8,22,4,5,2,5,0,15,8,3,2,6,1,1,23,6,32,12,5,13,2,3,4,8,13,17,1,17,27,19,3,9,39,0,2,3,7,3,4,25,2,8,15,3,5,27,8,4,17,24,39,0,1,1,1,7,1,2,9,21,11,1,15,36,7,20,23,4,1,32,3,15,50,35,10,10,1,6,2,3,4,35,5,3,4,5,1,3,1,24,59,17,3,2,26,19,1,0,32,13,1,0,2,38,1,3,2,2
2018-09-01,4,64,35,7,1,11,0,34,5,97,5,42,5,3,4,2,23,3,100,0,0,38,11,26,0,4,1,6,2,23,9,10,2,6,0,2,22,9,33,12,4,13,2,1,6,8,12,19,3,24,29,18,5,10,33,0,4,0,5,3,2,25,1,8,16,4,4,31,4,3,17,11,35,0,1,2,0,7,0,1,8,21,13,1,9,35,6,14,19,3,2,34,0,16,40,36,3,11,0,7,4,3,4,37,4,3,1,4,2,2,2,27,53,16,4,2,26,18,1,0,35,15,2,0,2,35,3,4,4,2
2018-10-01,4,71,39,6,1,12,3,31,3,98,5,42,6,3,2,2,18,3,0,0,0,38,8,22,3,3,2,6,0,20,8,7,2,6,1,1,17,10,29,13,2,13,2,0,4,11,15,19,2,19,27,16,5,9,31,0,2,0,8,5,4,22,3,8,14,4,3,24,4,4,10,27,30,0,2,0,1,6,0,1,8,22,13,2,7,35,5,12,16,5,2,30,3,12,36,39,5,17,2,7,2,2,5,36,5,4,2,3,2,2,1,25,46,17,3,2,42,12,3,20,34,12,2,4,3,36,2,5,2,1
2018-11-01,3,63,44,8,1,12,6,32,0,100,5,40,4,2,3,2,21,3,0,0,0,39,10,25,3,5,1,7,0,26,11,7,3,6,1,1,16,9,26,12,4,19,3,1,7,14,14,18,2,15,26,16,3,8,32,0,2,0,10,5,4,34,2,13,12,4,5,32,3,4,14,24,33,0,1,1,0,7,0,1,5,19,11,1,5,33,10,13,19,4,4,32,3,12,33,39,3,12,2,7,2,6,6,33,5,2,3,12,1,3,2,25,42,17,3,2,39,100,7,21,34,16,2,4,2,35,1,2,2,1
2018-12-01,1,54,35,8,1,12,3,28,5,91,5,42,5,3,3,1,15,2,0,0,0,58,7,28,3,5,2,9,0,30,7,6,3,6,1,2,18,10,24,12,4,16,3,1,7,14,13,22,1,16,24,18,3,9,37,0,1,3,7,3,2,33,2,16,15,4,3,31,5,3,17,11,29,35,1,1,1,9,0,3,5,21,15,1,12,28,6,13,24,5,1,31,3,13,33,40,0,14,2,7,3,4,11,35,6,3,5,6,1,2,3,27,37,18,4,2,44,37,2,21,34,18,2,4,2,36,2,2,1,3
